Epoch,Train_Loss,Train_Accuracy,SSC_Loss,Test_Loss,Test_Accuracy,Epoch_Time_s,Cumulative_Time_s
1,1.4807291867271546,60.63508064516129,0.21093505410657776,1.4047983835541433,56.85483870967742,70.48222160339355,70.48222160339355
2,0.4374877055806498,87.55040322580645,0.09996487068072442,1.3360349733021952,59.375,70.7230908870697,141.20531249046326
3,0.2875925789196645,91.73387096774194,0.08479487763777856,1.4738476858023675,56.703629032258064,71.13174605369568,212.33705854415894
4,0.2787576014356267,91.53225806451613,0.0549848161998295,1.2518700027177412,63.35685483870967,71.34653902053833,283.68359756469727
5,0.235956039219614,92.43951612903226,0.05463073028612041,1.3421333632882564,60.483870967741936,71.45495176315308,355.13854932785034
6,0.2025933660446636,93.54838709677419,0.0440849520626568,1.2246608241431174,64.66733870967742,71.37826013565063,426.516809463501
7,0.18182097225179594,93.95161290322581,0.04482007034183029,1.2957995161414146,63.00403225806451,71.474285364151,497.991094827652
8,0.14232372402423812,95.36290322580645,0.03600251007704965,1.25638003382952,64.36491935483872,71.37485027313232,569.3659451007843
9,0.16058305575842818,95.26209677419355,0.037621518086281516,1.1777894355116352,66.17943548387096,71.57904148101807,640.9449865818024
10,0.1479923508220142,95.36290322580645,0.038307445529367656,1.2452140017863242,65.17137096774194,71.65213370323181,712.5971202850342
11,0.13309166183875454,96.11895161290323,0.03716186001416175,1.414442494271263,60.534274193548384,71.80956268310547,784.4066829681396
12,0.1331287829445735,95.81653225806451,0.03213955957682863,1.3239732961500845,63.45766129032258,71.77426338195801,856.1809463500977
13,0.1334705766470682,96.06854838709677,0.02760782680894819,1.25206279081683,63.256048387096776,71.74368453025818,927.9246308803558
14,0.1161620809486316,96.27016129032258,0.029665766058549765,1.4720453259445005,57.86290322580645,71.8282425403595,999.7528734207153
15,0.1691711438038657,95.26209677419355,0.04373811358105271,1.389253598547751,60.23185483870967,71.74509477615356,1071.497968196869
16,0.09152495841525736,97.07661290322581,0.030300096668783697,1.230648055191963,64.36491935483872,71.7527859210968,1143.2507541179657
17,0.05639387753551766,98.48790322580645,0.020774414188288633,1.2074477553607956,65.57459677419355,71.8348491191864,1215.085603237152
18,0.05454940122792557,98.4375,0.021891972605860042,1.2817760751612726,62.80241935483871,71.71833801269531,1286.8039412498474
19,0.0432756838140889,98.89112903225806,0.016535196791312868,1.220520658959304,64.76814516129032,71.78378629684448,1358.587727546692
20,0.05251088757969199,98.5383064516129,0.018823110577349943,1.259759536553775,64.26411290322581,71.78180170059204,1430.369529247284
21,0.03488011173002662,99.04233870967742,0.015786285677383983,1.28661001065085,63.40725806451613,71.82706809043884,1502.1965973377228
22,0.030869265024985878,99.04233870967742,0.01543067728785137,1.1953513945542997,66.28024193548387,72.1392867565155,1574.3358840942383
23,0.03006316040973029,99.29435483870968,0.012792538644956244,1.2090884540830888,65.42338709677419,71.83160448074341,1646.1674885749817
24,0.022469131803635748,99.54637096774194,0.011154904161700077,1.2323110425664532,64.96975806451613,71.7693989276886,1717.9368875026703
25,0.014802573720038298,99.69758064516128,0.012258875769593062,1.22957824639255,64.66733870967742,71.77176761627197,1789.7086551189423
26,0.021565493042280358,99.34475806451613,0.013272538456329775,1.2695711300738397,62.75201612903226,71.81535220146179,1861.524007320404
27,0.015356255943075783,99.64717741935483,0.010416388635583702,1.2782647600097041,63.15524193548387,71.76914668083191,1933.293154001236
28,0.025318961473174334,98.99193548387096,0.014229297138480168,1.273466141954545,63.45766129032258,71.75230979919434,2005.0454638004303
29,0.020735134971478292,99.39516129032258,0.011601536797599928,1.2476471656512829,64.51612903225806,71.78412461280823,2076.8295884132385
30,0.031179556243812606,99.19354838709677,0.014651190301763916,1.3075495605026521,62.44959677419355,71.78117871284485,2148.6107671260834
31,0.018780129868724953,99.49596774193549,0.009658304272189496,1.3053241509103006,62.65120967741935,71.74405288696289,2220.3548200130463
32,0.018808739259839058,99.44556451612904,0.010181104741810311,1.3154258718413692,62.046370967741936,71.76995348930359,2292.12477350235
33,0.016384551353234376,99.54637096774194,0.011684286603403668,1.3015614075045432,62.3991935483871,71.37924575805664,2363.5040192604065
34,0.01738373375302481,99.49596774193549,0.008835675048401518,1.2791848177871397,63.45766129032258,71.56104373931885,2435.0650629997253
35,0.012938647419251803,99.64717741935483,0.012446627197336526,1.2862081626249897,63.40725806451613,71.56129360198975,2506.626356601715
36,0.022185192466431837,99.44556451612904,0.008125971308008077,1.3046400537413936,62.65120967741935,71.58928203582764,2578.2156386375427
37,0.016902136783521142,99.49596774193549,0.009561292857172029,1.2890820402291514,62.953629032258064,71.57657933235168,2649.7922179698944
38,0.011764038745651862,99.64717741935483,0.009935057196285456,1.2736068101179214,63.55846774193549,71.6130018234253,2721.4052197933197
39,0.009999908667880171,99.79838709677419,0.010517563494372993,1.2638656326359319,64.1633064516129,71.76010179519653,2793.1653215885162
40,0.0177196548433013,99.59677419354838,0.008377867078618897,1.2806275299479883,63.35685483870967,71.54103827476501,2864.7063598632812
41,0.011804933768636998,99.64717741935483,0.007198153150027558,1.276603455264722,63.70967741935484,71.58555555343628,2936.2919154167175
42,0.014572495171206913,99.69758064516128,0.00816345261785412,1.2796363753657187,63.76008064516129,71.5883264541626,3007.88024187088
43,0.013346676743352756,99.54637096774194,0.0070944414887156694,1.281130660205118,63.45766129032258,71.56659317016602,3079.446835041046
44,0.011075714694133269,99.69758064516128,0.010623873885525692,1.2801075065808911,63.20564516129033,71.57203817367554,3151.0188732147217
45,0.010122883746648327,99.79838709677419,0.008879230783936837,1.270477155283574,64.01209677419355,71.57640266418457,3222.5952758789062
46,0.011234688026654054,99.74798387096774,0.009333469991331859,1.2752212641700622,64.1633064516129,71.54305982589722,3294.1383357048035
47,0.009384618864597512,99.8991935483871,0.010505135065966075,1.270317286733658,64.31451612903226,71.57768106460571,3365.716016769409
48,0.014112174282349916,99.69758064516128,0.009258870587443872,1.2740087271217377,63.81048387096774,71.59188270568848,3437.3078994750977
49,0.012702716523856525,99.64717741935483,0.009105902142642487,1.2756707418349482,63.91129032258065,71.55703520774841,3508.864934682846
50,0.013339232707831768,99.64717741935483,0.00842240836185914,1.2831269127707328,63.55846774193549,71.56490230560303,3580.429836988449
